Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00     257/257         std::vector<int, std::allocator<int> >::size() const [25]
                0.00    0.00     231/231         HCNode::HCNode(int, unsigned char) [26]
                0.00    0.00     231/231         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::push(HCNode* const&) [35]
                0.00    0.00     231/231         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::top() const [31]
                0.00    0.00     231/231         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::pop() [34]
                0.00    0.00     116/116         std::vector<HCNode*, std::allocator<HCNode*> >::operator[](unsigned long) [50]
                0.00    0.00     116/116         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::size() const [49]
                0.00    0.00       1/1           std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::priority_queue<std::vector<HCNode*, std::allocator<HCNode*> >, void>() [112]
                0.00    0.00       1/1           std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::~priority_queue() [113]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[95]     0.0    0.00    0.00       1         HCTree::HCTree() [95]
                0.00    0.00       1/2           std::vector<HCNode*, std::allocator<HCNode*> >::vector() [85]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&) [124]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::operator=(std::vector<HCNode*, std::allocator<HCNode*> >&&) [125]
                0.00    0.00       1/4           std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [78]
                0.00    0.00       1/7           std::__new_allocator<HCNode*>::~__new_allocator() [71]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[96]     0.0    0.00    0.00       1         HCTree::~HCTree() [96]
                0.00    0.00       1/1           helper(HCNode*) [87]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::clear() [122]
                0.00    0.00       1/4           std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [78]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[97]     0.0    0.00    0.00       1         FancyInputStream::filesize() const [97]
                0.00    0.00       1/1           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [146]
                0.00    0.00       1/1           std::fpos<__mbstate_t>::operator long() const [99]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [118]
[98]     0.0    0.00    0.00       1         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::get_allocator() const [98]
                0.00    0.00       1/17          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() const [55]
-----------------------------------------------
                0.00    0.00       1/1           FancyInputStream::filesize() const [97]
[99]     0.0    0.00    0.00       1         std::fpos<__mbstate_t>::operator long() const [99]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [141]
[100]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [100]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(unsigned long, std::allocator<HCNode*> const&) [103]
[101]    0.0    0.00    0.00       1         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_create_storage(unsigned long) [101]
                0.00    0.00       1/9           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_allocate(unsigned long) [65]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::vector(std::allocator<HCNode*> const&) [123]
[102]    0.0    0.00    0.00       1         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(std::allocator<HCNode*> const&) [102]
                0.00    0.00       1/2           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl(std::allocator<HCNode*> const&) [81]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&) [124]
[103]    0.0    0.00    0.00       1         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(unsigned long, std::allocator<HCNode*> const&) [103]
                0.00    0.00       1/2           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl(std::allocator<HCNode*> const&) [81]
                0.00    0.00       1/1           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_create_storage(unsigned long) [101]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [108]
[104]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [104]
                0.00    0.00       1/1           std::__new_allocator<int>::allocate(unsigned long, void const*) [115]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [110]
[105]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [105]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [109]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [111]
[106]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [106]
                0.00    0.00       1/3           std::__new_allocator<int>::~__new_allocator() [79]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [111]
[107]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [107]
                0.00    0.00       1/1           std::__new_allocator<int>::deallocate(int*, unsigned long) [114]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [110]
[108]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [108]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [104]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [105]
[109]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [109]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [129]
[110]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [110]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [105]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [108]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [130]
[111]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [111]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [107]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [106]
-----------------------------------------------
                0.00    0.00       1/1           HCTree::build(std::vector<int, std::allocator<int> > const&) [94]
[112]    0.0    0.00    0.00       1         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::priority_queue<std::vector<HCNode*, std::allocator<HCNode*> >, void>() [112]
                0.00    0.00       1/2           std::vector<HCNode*, std::allocator<HCNode*> >::vector() [85]
-----------------------------------------------
                0.00    0.00       1/1           HCTree::build(std::vector<int, std::allocator<int> > const&) [94]
[113]    0.0    0.00    0.00       1         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::~priority_queue() [113]
                0.00    0.00       1/4           std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [78]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [107]
[114]    0.0    0.00    0.00       1         std::__new_allocator<int>::deallocate(int*, unsigned long) [114]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [104]
[115]    0.0    0.00    0.00       1         std::__new_allocator<int>::allocate(unsigned long, void const*) [115]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::uninitialized_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [133]
[116]    0.0    0.00    0.00       1         HCNode** std::__uninitialized_fill_n<true>::__uninit_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [116]
                0.00    0.00       1/1           HCNode** std::fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [139]
-----------------------------------------------
                0.00    0.00       1/1           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [134]
[117]    0.0    0.00    0.00       1         int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [117]
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [140]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::operator=(std::vector<HCNode*, std::allocator<HCNode*> >&&) [125]
[118]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [118]
                0.00    0.00       2/2           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data&) [82]
                0.00    0.00       2/24          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [53]
                0.00    0.00       1/1           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::get_allocator() const [98]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::vector(std::allocator<HCNode*> const&) [123]
                0.00    0.00       1/7           std::__new_allocator<HCNode*>::~__new_allocator() [71]
                0.00    0.00       1/4           std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [78]
                0.00    0.00       1/1           std::remove_reference<std::allocator<HCNode*>&>::type&& std::move<std::allocator<HCNode*>&>(std::allocator<HCNode*>&) [137]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::clear() [122]
[119]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::_M_erase_at_end(HCNode**) [119]
                0.00    0.00       1/24          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [53]
                0.00    0.00       1/5           void std::_Destroy<HCNode**>(HCNode**, HCNode**) [75]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&) [124]
[120]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::_S_check_init_len(unsigned long, std::allocator<HCNode*> const&) [120]
                0.00    0.00       1/17          std::vector<HCNode*, std::allocator<HCNode*> >::_S_max_size(std::allocator<HCNode*> const&) [56]
                0.00    0.00       1/7           std::__new_allocator<HCNode*>::~__new_allocator() [71]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&) [124]
[121]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::_M_fill_initialize(unsigned long, HCNode* const&) [121]
                0.00    0.00       1/24          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [53]
                0.00    0.00       1/1           HCNode** std::__uninitialized_fill_n_a<HCNode**, unsigned long, HCNode*, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::allocator<HCNode*>&) [135]
-----------------------------------------------
                0.00    0.00       1/1           HCTree::~HCTree() [96]
[122]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::clear() [122]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_erase_at_end(HCNode**) [119]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [118]
[123]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::vector(std::allocator<HCNode*> const&) [123]
                0.00    0.00       1/1           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(std::allocator<HCNode*> const&) [102]
-----------------------------------------------
                0.00    0.00       1/1           HCTree::HCTree() [95]
[124]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&) [124]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_S_check_init_len(unsigned long, std::allocator<HCNode*> const&) [120]
                0.00    0.00       1/1           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(unsigned long, std::allocator<HCNode*> const&) [103]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_fill_initialize(unsigned long, HCNode* const&) [121]
-----------------------------------------------
                0.00    0.00       1/1           HCTree::HCTree() [95]
[125]    0.0    0.00    0.00       1         std::vector<HCNode*, std::allocator<HCNode*> >::operator=(std::vector<HCNode*, std::allocator<HCNode*> >&&) [125]
                0.00    0.00       1/1           std::remove_reference<std::vector<HCNode*, std::allocator<HCNode*> >&>::type&& std::move<std::vector<HCNode*, std::allocator<HCNode*> >&>(std::vector<HCNode*, std::allocator<HCNode*> >&) [138]
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [118]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [127]
[126]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [126]
                0.00    0.00       1/18          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [54]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [129]
[127]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [127]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [126]
                0.00    0.00       1/3           std::__new_allocator<int>::~__new_allocator() [79]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [129]
[128]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [128]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [84]
                0.00    0.00       1/1           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [136]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[129]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [129]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [127]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [110]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [128]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[130]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::~vector() [130]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [84]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [111]
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [141]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [139]
[131]    0.0    0.00    0.00       1         HCNode** std::__fill_n_a<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::random_access_iterator_tag) [131]
                0.00    0.00       1/1           void std::__fill_a<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&) [142]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [140]
[132]    0.0    0.00    0.00       1         int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [132]
                0.00    0.00       1/1           void std::__fill_a<int*, int>(int*, int*, int const&) [143]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::__uninitialized_fill_n_a<HCNode**, unsigned long, HCNode*, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::allocator<HCNode*>&) [135]
[133]    0.0    0.00    0.00       1         HCNode** std::uninitialized_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [133]
                0.00    0.00       1/1           HCNode** std::__uninitialized_fill_n<true>::__uninit_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [116]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [136]
[134]    0.0    0.00    0.00       1         int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [134]
                0.00    0.00       1/1           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [117]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_fill_initialize(unsigned long, HCNode* const&) [121]
[135]    0.0    0.00    0.00       1         HCNode** std::__uninitialized_fill_n_a<HCNode**, unsigned long, HCNode*, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::allocator<HCNode*>&) [135]
                0.00    0.00       1/1           HCNode** std::uninitialized_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [133]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [128]
[136]    0.0    0.00    0.00       1         int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [136]
                0.00    0.00       1/1           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [134]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [118]
[137]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<HCNode*>&>::type&& std::move<std::allocator<HCNode*>&>(std::allocator<HCNode*>&) [137]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HCNode*, std::allocator<HCNode*> >::operator=(std::vector<HCNode*, std::allocator<HCNode*> >&&) [125]
[138]    0.0    0.00    0.00       1         std::remove_reference<std::vector<HCNode*, std::allocator<HCNode*> >&>::type&& std::move<std::vector<HCNode*, std::allocator<HCNode*> >&>(std::vector<HCNode*, std::allocator<HCNode*> >&) [138]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::__uninitialized_fill_n<true>::__uninit_fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [116]
[139]    0.0    0.00    0.00       1         HCNode** std::fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [139]
                0.00    0.00       1/2           std::__size_to_integer(unsigned long) [86]
                0.00    0.00       1/1           HCNode** std::__fill_n_a<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::random_access_iterator_tag) [131]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [117]
[140]    0.0    0.00    0.00       1         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [140]
                0.00    0.00       1/2           std::__size_to_integer(unsigned long) [86]
                0.00    0.00       1/1           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [130]
[141]    0.0    0.00    0.00       1         void std::_Destroy<int*>(int*, int*) [141]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [100]
-----------------------------------------------
                0.00    0.00       1/1           HCNode** std::__fill_n_a<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&, std::random_access_iterator_tag) [131]
[142]    0.0    0.00    0.00       1         void std::__fill_a<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&) [142]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<HCNode*>::__value, void>::__type std::__fill_a1<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [132]
[143]    0.0    0.00    0.00       1         void std::__fill_a<int*, int>(int*, int*, int const&) [143]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [145]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&) [142]
[144]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<HCNode*>::__value, void>::__type std::__fill_a1<HCNode**, HCNode*>(HCNode**, HCNode**, HCNode* const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<int*, int>(int*, int*, int const&) [143]
[145]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [145]
-----------------------------------------------
                0.00    0.00       1/1           FancyInputStream::filesize() const [97]
[146]    0.0    0.00    0.00       1         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [146]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2023 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [87] helper(HCNode*)        [80] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl() [37] std::vector<HCNode*, std::allocator<HCNode*> >::push_back(HCNode* const&)
   [5] FancyInputStream::read_bit() [81] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl(std::allocator<HCNode*> const&) [123] std::vector<HCNode*, std::allocator<HCNode*> >::vector(std::allocator<HCNode*> const&)
  [48] FancyInputStream::read_int() [76] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::~_Vector_impl() [85] std::vector<HCNode*, std::allocator<HCNode*> >::vector()
   [9] FancyInputStream::read_byte() [64] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_deallocate(HCNode**, unsigned long) [124] std::vector<HCNode*, std::allocator<HCNode*> >::vector(unsigned long, HCNode* const&, std::allocator<HCNode*> const&)
  [88] FancyInputStream::FancyInputStream(char const*) [101] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_create_storage(unsigned long) [78] std::vector<HCNode*, std::allocator<HCNode*> >::~vector()
  [89] FancyInputStream::~FancyInputStream() [72] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data const&) [125] std::vector<HCNode*, std::allocator<HCNode*> >::operator=(std::vector<HCNode*, std::allocator<HCNode*> >&&)
   [7] FancyOutputStream::write_byte(unsigned char const&) [82] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data&) [50] std::vector<HCNode*, std::allocator<HCNode*> >::operator[](unsigned long)
  [90] FancyOutputStream::flush_bitwise() [73] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_Vector_impl_data() [126] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  [91] FancyOutputStream::flush() [53] std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [127] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
